Comp	Seq	UW Yr	Short	Cedant	Retro #	Client Cateory	Broker Code	Broker Name	Uwriter	Pd Beg	Pd End	Inception	Type/Form	Class	Terr	Term	Curr	Prem Type	Prem Freq	IBNR	UPR	UPR Description	Financial	Related	Wording	Pipeline	Status	Signed %	Orig EPI	Our Orig EPI	Our EPI Euro	Revised EPI	Our Revised EPI Euro	EPI is Rev EPI or EPI	Last Booked Account	Tech Orig Prem	Tech Orig Net Paid	Tech Orig Brkg/Comm	Tech Orig OSLR	Tech Ledg Prem	Tech Ledg Net Paid	Tech Ledg Brkg/Comm	Tech Ledg OSLR	Tech Inc Ratio (Orig)	Tech Inc Ratio (Ledg)	Fin Orig Prem	Fin Orig Accrd Prem	Fin Orig Net Paid	Fin Orig OSLR	Fin Ledg Prem	Fin Ledg Accrd Prem	Fin Ledg EPI	Fin Ledg Net Paid	Fin Ledg OSLR	Fin Inc Ratio (Orig)	Fin Inc Ratio (Ledg)	Ledger TPE	TPE	Our TPE	Ledger Our TPE	TPE Source	Est Total Cost %	ULR %	Actuarial ULR %	Comm %	Profit Comm %	Profit Comm Date	Brokerage %	Mgmnt Exp. %	O/R Comm %	Min Sliding Scale	LR for Min	Max Sliding Scale	LR for Max	Agg Limit	EEL Limit	Deductible	Protected Share	100% UW Limit	Limit	Excess	Agg Deductible	Placed Share %	Adj Rate %	ROL %	Lead	We Lead?	Bus Id	Risk Basis	Last Update User	Last Update	Retro?	Retro Comp	Retro Seq	Retro Share %	Ceded %	T of T	# Reinstatements	Reinstatements
5401	C2 02	23				02	01284	Aon Group Limited	MR	01/01/2023	31/12/2023	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	7.0000	0.00	147000.00	147000.00	0	0.00	147000	31/03/2023	58800.00	0.00	-5880.00	0.00	58800.00	0.00	-5880.00	0.00	0.00	0.00	58800.00	88200.00	0.00	0.00	58800.00	88200.00	147000.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	15.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	150000000.00	14000000.00	14000000.00	0	100.00000	12.00	15.00000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	2	2 @100% pro rata
5401	C2 02	22				02	01284	Aon Group Limited	MR	01/01/2022	31/12/2022	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	7.0000	0.00	142100.00	142100.00	0	0.00	142100	31/12/2022	113680.00	0.00	-11368.00	0.00	113680.00	0.00	-11368.00	0.00	0.00	0.00	113680.00	28420.00	0.00	0.00	113680.00	28420.00	142100.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	14.50000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	150000000.00	14000000.00	14000000.00	0	100.00000	11.60	14.50000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	21				02	01284	Aon Group Limited	MR	01/01/2021	31/12/2021	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	7.0000	0.00	55419.00	55419.00	0	0.00	55419	31/12/2021	44240.00	0.00	-4424.00	0.00	44240.00	0.00	-4424.00	0.00	0.00	0.00	44240.00	11179.00	0.00	0.00	44240.00	11179.00	55419.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	2.88000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	150000000.00	28000000.00	28000000.00	0	100.00000	3.90	2.83000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	20				02	01284	Aon Group Limited	MR	01/01/2020	31/12/2020	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	7.0000	0.00	60025.00	60025.00	48020	48020.00	48020	30/09/2020	48020.00	0.00	-4802.00	0.00	48020.00	0.00	-4802.00	0.00	0.00	0.00	48020.00	0.00	0.00	0.00	48020.00	0.00	48020.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.06000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	150000000.00	28000000.00	28000000.00	0	100.00000	3.50	3.06000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	19				02	01284	AON GROUP LIMITED	MR	01/01/2019	31/12/2019	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	7.0000	0.00	55738.00	55738.00	48020	48020.00	48020	31/12/2019	48020.00	0.00	-4802.00	0.00	48020.00	0.00	-4802.00	0.00	0.00	0.00	48020.00	0.00	0.00	0.00	48020.00	0.00	48020.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.06000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	150000000.00	28000000.00	28000000.00	0	100.00000	3.50	2.84000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	18				02	01284	AON GROUP LIMITED	MR	01/01/2018	31/12/2018	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	4.0000	0.00	40572.00	40572.00	0	0.00	40572	31/12/2018	36480.00	0.00	-3648.00	0.00	36480.00	0.00	-3648.00	0.00	0.00	0.00	36480.00	4092.00	0.00	0.00	36480.00	4092.00	40572.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.62000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	130000000.00	28000000.00	28000000.00	0	100.00000	3.45	3.62000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	17				02	01284	AON GROUP LIMITED	MR	01/01/2017	31/12/2017	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	4.0000	0.00	37800.00	37800.00	0	0.00	37800	31/12/2017	34020.00	0.00	-3402.00	0.00	34020.00	0.00	-3402.00	0.00	0.00	0.00	34020.00	3780.00	0.00	0.00	34020.00	3780.00	37800.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	4.50000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	130000000.00	21000000.00	28000000.00	0	100.00000	3.00	4.50000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	16				02	04753	WILLIS LTD	MR	01/01/2016	31/12/2016	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.1000	0.00	53352.00	53352.00	0	0.00	53352	31/12/2019	45346.00	0.00	-4534.60	0.00	45346.00	0.00	-4534.60	0.00	0.00	0.00	45346.00	0.00	0.00	0.00	45346.00	0.00	45346.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	4.34000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	130000000.00	30000000.00	40000000.00	0	100.00000	3.10	4.34000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	15				02	04753	WILLIS LTD	MR	01/01/2015	31/12/2015	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.5000	0.00	87750.00	87750.00	0	0.00	87750	31/12/2015	78975.00	0.00	-7897.50	0.00	78975.00	0.00	-7897.50	0.00	0.00	0.00	78975.00	0.00	0.00	0.00	78975.00	0.00	78975.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	6.50000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	130000000.00	30000000.00	40000000.00	0	100.00000	3.25	6.50000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	14				02	04753	WILLIS LTD	MR	01/01/2014	31/12/2014	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.5000	0.00	78750.00	78750.00	0	0.00	78750	31/12/2014	70875.00	0.00	-7087.50	0.00	70875.00	0.00	-7087.50	0.00	0.00	0.00	70875.00	0.00	0.00	0.00	70875.00	0.00	70875.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	5.83000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	62.50	130000000.00	30000000.00	40000000.00	0	100.00000	3.50	5.83000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	13				02	04753	WILLIS LTD	MR	01/01/2013	31/12/2013	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.5000	0.00	74025.00	74025.00	0	0.00	74025	31/12/2019	70351.69	0.00	-7035.16	0.00	70351.69	0.00	-7035.16	0.00	0.00	0.00	70351.69	0.00	0.00	0.00	70351.69	0.00	70351.69	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	5.48000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	62.50	130000000.00	30000000.00	40000000.00	0	100.00000	3.29	5.48000	04179	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata
5401	C2 02	12				02	04753	WILLIS LTD	MR	01/01/2012	31/12/2012	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	33000.00	33000.00	37721	37721.00	37721	31/12/2019	37194.11	0.00	-3719.41	0.00	37194.11	0.00	-3719.41	0.00	0.00	0.00	37194.11	0.00	0.00	0.00	37194.11	0.00	37194.11	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	65.00	130000000.00	30000000.00	40000000.00	0	100.00000	2.75	5.50000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata capita
5401	C2 02	11				02	04753	WILLIS LTD	MR	01/01/2011	31/12/2011	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	29040.00	29040.00	0	0.00	29040	31/12/2011	23232.00	0.00	-2323.20	0.00	23232.00	0.00	-2323.20	0.00	0.00	0.00	23232.00	0.00	0.00	0.00	23232.00	0.00	23232.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	14.52000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	65.00	100000000.00	10000000.00	20000000.00	0	100.00000	2.42	14.52000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata capita
5401	C2 02	10				02	04753	WILLIS LTD	MR	01/01/2010	31/12/2010	01/01/2005	XL	CEXP	BE	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	32040.00	32040.00	32040	32040.00	32040	31/12/2010	25600.00	0.00	-2560.00	0.00	25600.00	0.00	-2560.00	0.00	0.00	0.00	25600.00	0.00	0.00	0.00	25600.00	0.00	25600.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	11.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	75000000.00	10000000.00	20000000.00	0	100.00000	1.00	16.02000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1 @100% pro rata capita
5401	C2 03	13				02			MR	01/01/2013	31/12/2013	01/01/2011	XL	C&B	BE	CON	EUR	FLT	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	15.0000	0.00	52500.00	52500.00	0	0.00	52500	31/12/2013	52500.00	0.00	0.00	0.00	52500.00	0.00	0.00	0.00	0.00	0.00	52500.00	0.00	0.00	0.00	52500.00	0.00	52500.00	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	20000000.00	7000000.00	3000000.00	0	100.00000	2.00	5.00000	09441	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 Reinstatement with AP at 150% pro rata to amount reinstate
5401	C2 03	12				02			MR	01/01/2012	31/12/2012	01/01/2011	XL	C&B	BE	CON	EUR	FLT	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	30.0000	0.00	76000.00	76000.00	114000	114000.00	114000	31/12/2012	114000.00	0.00	0.00	0.00	114000.00	0.00	0.00	0.00	0.00	0.00	114000.00	0.00	0.00	0.00	114000.00	0.00	114000.00	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	0.00	7000000.00	3000000.00	0	100.00000	2.00	3.62000	09441	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 Reinstatement with AP at 100% pro rata to amount reinstate
5401	C2 03	11				02			MR	01/01/2011	31/12/2011	01/01/2011	XL	C&B	BE	CON	EUR	FLT	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	20.0000	0.00	76000.00	76000.00	0	0.00	76000	31/12/2011	76000.00	0.00	0.00	0.00	76000.00	0.00	0.00	0.00	0.00	0.00	76000.00	0.00	0.00	0.00	76000.00	0.00	76000.00	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	0.00	7000000.00	3000000.00	0	100.00000	2.00	5.43000	09441	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 Reinstatement with AP at 100% pro rata to amount reinstate
5401	C2 04	17				02	01284	AON GROUP LIMITED	MR	01/01/2017	31/12/2017	01/01/2005	XL	CEXP	BE	CON	EUR	ADJ	HYA	5	365	365th's over policy period		N	Y	1	125	4.0000	0.00	33390.00	33390.00	0	0.00	33390	31/12/2017	30051.00	0.00	-3005.10	0.00	30051.00	0.00	-3005.10	0.00	0.00	0.00	30051.00	3339.00	0.00	0.00	30051.00	3339.00	33390.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	1.99000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	130000000.00	42000000.00	42000000.00	0	100.00000	2.65	1.99000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1@ 100% pro rata capita
5401	C2 04	16				02	04753	WILLIS LTD	MR	01/01/2016	31/12/2016	01/01/2005	XL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.1000	0.00	53382.00	53382.00	0	0.00	53382	31/12/2019	45346.00	0.00	-4534.60	0.00	45346.00	0.00	-4534.60	0.00	0.00	0.00	45346.00	0.00	0.00	0.00	45346.00	0.00	45346.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	2.17000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	1200000000.00	60000000.00	60000000.00	0	100.00000	3.10	2.17000	04167	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	1	1@ 100% pro rata capita
5401	C2 04	15				02	04753	WILLIS LTD	MR	01/01/2015	31/12/2015	01/01/2005	XL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.5000	0.00	81000.00	81000.00	0	0.00	81000	31/12/2015	72900.00	0.00	-7290.00	0.00	72900.00	0.00	-7290.00	0.00	0.00	0.00	72900.00	0.00	0.00	0.00	72900.00	0.00	72900.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	1200000000.00	60000000.00	60000000.00	0	100.00000	3.00	3.00000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 100% pro rata capita
5401	C2 04	14				02	04753	WILLIS LTD	MR	01/01/2014	31/12/2014	01/01/2005	XL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.5000	0.00	81000.00	81000.00	0	0.00	81000	31/12/2014	72900.00	0.00	-7290.00	0.00	72900.00	0.00	-7290.00	0.00	0.00	0.00	72900.00	0.00	0.00	0.00	72900.00	0.00	72900.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	62.50	1200000000.00	60000000.00	60000000.00	0	100.00000	3.60	3.00000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 200% pro rata capita
5401	C2 04	13				02	04753	WILLIS LTD	MR	01/01/2013	31/12/2013	01/01/2005	AXL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	Y	0	125	4.7750	0.00	85950.00	85950.00	0	0.00	85950	31/12/2019	81684.95	0.00	-8168.51	0.00	81684.95	0.00	-8168.51	0.00	0.00	0.00	81684.95	0.00	0.00	0.00	81684.95	0.00	81684.95	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	62.50	1200000000.00	60000000.00	60000000.00	0	100.00000	3.60	3.00000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 200% pro rata capita
5401	C2 04	12				02	04753	WILLIS LTD	MR	01/01/2012	31/12/2012	01/01/2005	AXL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	39000.00	39000.00	44579	44579.00	44579	31/12/2019	43956.68	0.00	-4395.66	0.00	43956.68	0.00	-4395.66	0.00	0.00	0.00	43956.68	0.00	0.00	0.00	43956.68	0.00	43956.68	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.25000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	65.00	1200000000.00	60000000.00	60000000.00	0	100.00000	3.25	3.25000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 200% pro rata capita
5401	C2 04	11				02	04753	WILLIS LTD	MR	01/01/2011	31/12/2011	01/01/2005	AXL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	38520.00	38520.00	0	0.00	38520	31/12/2011	30816.00	0.00	-3081.60	0.00	30816.00	0.00	-3081.60	0.00	0.00	0.00	30816.00	0.00	0.00	0.00	30816.00	0.00	30816.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	65.00	800000000.00	70000000.00	30000000.00	0	100.00000	3.21	2.75000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 100% pro rata capita
5401	C2 04	10				02	04753	WILLIS LTD	MR	01/01/2010	31/12/2010	01/01/2005	AXL	CEXP	BE	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N		0	125	2.0000	0.00	42000.00	42000.00	0	0.00	42000	31/12/2010	33600.00	0.00	-3360.00	0.00	33600.00	0.00	-3360.00	0.00	0.00	0.00	33600.00	0.00	0.00	0.00	33600.00	0.00	33600.00	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	0.00	70000000.00	30000000.00	0	100.00000	3.50	3.00000	07733	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@ 100% pro rata capita
5401	C2 06	14				02	04753	WILLIS LTD	MR	01/01/2014	31/12/2014	01/01/2006	XL	CEXP	BE	CON	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	8.0000	0.00	131742.00	131742.00	0	0.00	131742	31/12/2020	129861.52	0.00	-12986.16	0.00	129861.52	0.00	-12986.16	0.00	0.00	0.00	129861.52	0.00	0.00	0.00	129861.52	0.00	129861.52	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	3.92000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	100000000.00	42000000.00	18000000.00	0	65.00000	3.39	3.92000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@100% pro rata to amount
5401	C2 06	13				02	04753	WILLIS LTD	MR	01/01/2013	31/12/2013	01/01/2006	XL	CEXP	BE	CON	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	8.0000	0.00	74079.00	74079.00	81793	81793.00	81793	31/12/2020	69884.22	0.00	-6988.40	0.00	69884.22	0.00	-6988.40	0.00	0.00	0.00	69884.22	0.00	0.00	0.00	69884.22	0.00	69884.22	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	7.72000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	65.00	100000000.00	12000000.00	18000000.00	0	100.00000	1.70	7.72000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@100% pro rata to amount
5401	C2 06	12				02	04753	WILLIS LTD	MR	01/01/2012	31/12/2012	01/01/2006	XL	CEXP	BE	CON	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	10.0000	0.00	80640.00	80640.00	91409	91409.00	91409	31/12/2020	88862.45	0.00	-8886.23	0.00	88862.45	0.00	-8886.23	0.00	0.00	0.00	88862.45	0.00	0.00	0.00	88862.45	0.00	88862.45	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	6.72000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	60000000.00	12000000.00	18000000.00	0	100.00000	2.00	6.72000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@100% pro rata montant
5401	C2 06	11				02	04753	WILLIS LTD	MR	01/01/2011	31/12/2011	01/01/2006	XL	CEXP	BE	CON	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	9.0000	0.00	170085.00	170085.00	184724	184724.00	184724	31/12/2020	184846.06	0.00	-18484.61	0.00	184846.06	0.00	-18484.61	0.00	0.00	0.00	184846.06	0.00	0.00	0.00	184846.06	0.00	184846.06	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	4.50000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	60000000.00	42000000.00	18000000.00	0	100.00000	4.12	4.50000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@100% pro rata montant
5401	C2 06	10				02	04753	WILLIS LTD	MR	01/01/2010	31/12/2010	01/01/2006	XL	CEXP	BE	CON	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	6.0000	0.00	155520.00	155520.00	0	0.00	155520	31/12/2020	111485.72	0.00	-11148.56	0.00	111485.72	0.00	-11148.56	0.00	0.00	0.00	111485.72	0.00	0.00	0.00	111485.72	0.00	111485.72	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	6.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	60000000.00	42000000.00	18000000.00	0	100.00000	5.76	6.17000	L	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	1	1@100% pro rata montant
5401	C2 07	18				02	01284	AON GROUP LIMITED	MR	01/01/2018	31/12/2018	01/01/2007	XL	CEXP	BE	REN	EUR	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	10.0000	0.00	200042.00	200042.00	0	0.00	200042	31/12/2021	193235.51	0.00	-19323.54	0.00	193235.51	0.00	-19323.54	0.00	0.00	0.00	193235.51	6806.00	0.00	0.00	193235.51	6806.00	200041.51	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	13.34000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	100000000.00	15000000.00	5000000.00	0	100.00000	4.15	13.34000	07690	N		PA	PCA2	29/06/2023	N			0.00	0.00	60	2	2@100% Premium as to time and amount
5401	C2 07	17				02	01284	AON GROUP LIMITED	MR	01/01/2017	31/12/2017	01/01/2007	XL	CEXP	BE	REN	EUR	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	7.5000	0.00	146604.00	146604.00	151112	151112.00	151112	31/12/2021	151111.61	0.00	-15111.17	0.00	151111.61	0.00	-15111.17	0.00	0.00	0.00	151111.61	0.00	0.00	0.00	151111.61	0.00	151111.61	0.00	0.00	0.00	0.00	0	0	0	0		10.00000	13.03000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	100000000.00	15000000.00	5000000.00	0	100.00000	4.15	13.03000	07690	N		PA	PCA2	29/06/2023	N			0.00	0.00	60	2	2@100% Premium as to time and amount
5401	C2 07	16				02	04753	WILLIS LTD	MR	01/01/2016	31/12/2016	01/01/2007	XL	CEXP	BE	REN	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	7.5000	0.00	149324.00	149324.00	161030	161030.00	161030	31/12/2021	153786.95	-95112.68	-14180.32	0.00	153786.95	-95112.68	-14180.32	0.00	61.85	61.85	153786.95	0.00	-95112.68	0.00	153786.95	0.00	153786.95	-95112.68	0.00	61.85	61.85	0	0	0	0		10.00000	65.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	100000000.00	15000000.00	5000000.00	0	60.00000	4.15	13.27000	07690	N		PA	PCA2	29/06/2023	N			0.00	0.00	30	2	2@100% Premium as to time and amount
5401	C2 07	15				02	04753	WILLIS LTD	MR	01/01/2015	31/12/2015	01/01/2007	XL	CEXP	BE	REN	EUR	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	6.0000	0.00	113386.00	113386.00	136859	136859.00	136859	31/12/2021	131662.73	-193045.48	-10706.26	0.00	131662.73	-193045.48	-10706.26	0.00	146.62	146.62	131662.73	0.00	-193045.48	0.00	131662.73	0.00	131662.73	-193045.48	0.00	146.62	146.62	0	0	0	0		10.00000	140.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	150000000.00	14000000.00	6000000.00	0	60.00000	3.64	13.50000	04167	N		PA	ASH2	27/06/2023	N			0.00	0.00	30	2	2@100% Premium as to time and amount
