BusID	Parent	Country
13268303	ZECH GROUP SE	DEU
24014078	G8 PARTNERS LTDA	BRA
19357867	AENA SME SA	ESP
17160254	ADVOCACIA GERAL DA UNIAO	BRA
24252702	SALTMONT EMPREENDIMENTOS E	BRA
23429952	IGUA FUNDO DE INVESTIMENTO EM	BRA
21428058	TURITA PARTICIPACOES LTDA	BRA
23590865	BRAM USA, LLC	USA
34766439	MANN + HUMMEL INTERNATIONAL GMBH &	DEU
24176669	FAIRFAX BRASIL PARTICIPACOES LTDA	BRA
83531	CATERPILLAR INC.	USA
22306341	NOVA PIRAJUI ADMINISTRACAO SA	BRA
3860278	PERNOD RICARD	FRA
9376537	GRUPO LALA S.A.B. DE C.V.	MEX
11418426	MIZUHO FINANCIAL GROUP, INC.	JPN
22615484	HNN PARTICIPACOES E INVESTIMENTOS	BRA
23704212	RIO DA MATA EMPREENDIMENTOS E	BRA
21424835	SIPET PARTICIPACOES LTDA	BRA
2565830	GS ENGINEERING & CONSTRUCTION	KOR
2521069	CGG	FRA
16916194	TEIXEIRA DUARTE S A	PRT
21101933	DPBR PARTICIPACOES LTDA	BRA
21567602	INVESTEL REPRESENTACOES E	BRA
23233334	MAXIMUS HOLDING LTDA	BRA
22606233	ROVEMA PARTICIPACOES S/A	BRA
4277276	HDI HAFTPFLICHTVERBAND DER	DEU
23947590	INFRONEER HOLDINGS INC.	JPN
21512840	MIRAIT ONE CORPORATION	JPN
17483638	TAKAMATSU CONSTRUCTION GROUP CO LTD	JPN
4278679	HANEWFOODS INC.	JPN
23318387	TRU (UK) ASIA LIMITED	GBR
21360352	FAM GROUP CO LTD	JPN
21603819	YANMAR HOLDINGS CO LTD	JPN
23335199	SAN RIVER HOLDINGS, K.K.	JPN
21388397	SEIYU HOLDINGS KK	JPN
24074970	NIPPON EXPRESS HOLDINGS,INC.	JPN
3848997	ITOCHU CORPORATION	JPN
11081052	YODOBASHI CAMERA CO LTD	JPN
4875532	YAKULT HONSHA CO LTD	JPN
4713993	SUMITOMO FORESTRY CO LTD	JPN
873795	THE TATA POWER COMPANY LIMITED	IND
828454	RELIANCE INDUSTRIES LIMITED	IND
14397117	HUNTSMAN CORPORATION	USA
10351254	BHARTI ENTERPRISES (HOLDING)	IND
17961746	K L J POLYMERS AND CHEMICALS	IND
22481431	FRONTIZO BUSINESS SERVICES PRIVATE	IND
1398064	SUZUKI MOTOR CORPORATION	JPN
23690703	SUGUNA HOLDINGS PRIVATE LIMITED	IND
94550909	COVESTRO AG	DEU
1780263	E.I.D PARRY (INDIA) LIMITED	IND
22217406	MICHAEL HILL INTERNATIONAL LIMITED	AUS
11539125	BIG LOTS, INC.	USA
11013999	EDISON INTERNATIONAL	USA
4329039	LEVI STRAUSS & CO.	USA
2530040	RAYTHEON TECHNOLOGIES CORPORATION	USA
23731600	ZETWERK MANUFACTURING BUSINESSES	IND
1290516	ADANI ENTERPRISES LIMITED	IND
3945505	LOUIS DREYFUS COMPANY FRANCE SAS	FRA
17584090	GOLDEN HEIGHTS AB PUBL	SWE
11099173	D-LINK CORPORATION	TWN
9299902	INFINEUM HOLDINGS B.V.	NLD
23949631	NAKANIHON SHOJI KK	JPN
17115296	NISSHIN OILLIO GROUP	JPN
805876	SUMITOMO CORPORATION	JPN
14022479	TOMOSHIA HOLDINGS CO LTD	JPN
19448376	FUJIMOTO HOLDINGS CO LTD	JPN
15852413	TOKYU CORPORATION	JPN
17536653	DCM HOLDINGS CO LTD	JPN
23443048	DAISO HOLDING KK	JPN
21790172	COCA-COLA BOTTLERS JAPAN HOLDINGS	JPN
24259247	MORITA ENTERPRISE K.K.	JPN
16884008	H2O RETAILING CORPORATION	JPN
4087805	IVORY COAST GOVERNMENT	CIV
10409522	BRINKS COMPANY, THE	USA
24203856	TECNOGLASS INC	CYM
826921	MITSUBISHI ELECTRIC CORPORATION	JPN
17866663	CANDORIA HOLDING AG	CHE
4785657	FLUOR CORPORATION	USA
4884368	MASSY HOLDINGS LTD	TTO
7125184	SEISSA S.A.	COL
21674839	FERROSTAAL TRADING GMBH	DEU
23046857	MACHINERY CORPORATION OF AMERICA,	USA
16810499	SOCIEDAD COLOMBIANA DE INVERSIONES	COL
18066235	INVERSIONES EN INGENERIA SAS	COL
16181131	VALOREM S.A.S.	COL
11513382	BANCOLOMBIA S.A. - BANCO DE	COL
13669754	ORGANIZACION CORONA S.A.	COL
15934342	INVERSIONES ZAHORI LTDA. (UNDER	COL
276443	GEVELOT SA	FRA
22185865	VERTIV GROUP CORPORATION	USA
4805470	SEB SA	FRA
17679875	SGS SA	CHE
4110941	ECOPETROL S.A.	COL
19206512	ATMA PARTICIPACOES S/A	BRA
1402989	PUFFER-SWEIVEN HOLDINGS, INC.	USA
23841972	KYNDRYL HOLDINGS, INC.	USA
15425960	CARBE S.A.S.	COL
16724835	GARCIA HERMANOS LTDA	COL
14043667	XIGNUX, S.A. DE C.V.	MEX
16400645	CONSTRUCTORA CONCONCRETO S.A. -	COL
735516	ILLINOIS TOOL WORKS INC.	USA
16819329	KIRBY CORPORATION	USA
7207661	LEXMARK INTERNATIONAL INC.	USA
18082717	PROMIGAS S.A. E.S.P.	COL
576246	DELTA ELECTRONICS INC	TWN
11367901	GRUPO LAMOSA, S.A.B. DE C.V.	MEX
1999713	ERNST & YOUNG LLP	USA
12630039	EGIS	FRA
2392020	INDURA S.A.	CHL
2254984	OCCIDENTAL PETROLEUM CORPORATION	USA
16877358	CARVAJAL S.A.	COL
10429994	MARSH & MCLENNAN COMPANIES, INC.	USA
14366836	SHINSEGAE INC	KOR
18384087	JOST GROUP S.A.	LUX
11036663	DELTA HOLDING DOO, BEOGRAD (NOVI	SRB
19989665	ETC GROUP	MUS
13695134	AMEROPA HOLDING AG	CHE
381159	AGROPOLIHIM AD	BGR
4774979	TRAMMO, INC.	USA
15957012	ROXCEL HOLDING GMBH	AUT
23348647	VK TRANZITS SIA	LVA
16947813	HILDING ANDERS HOLDINGS 3 AB	SWE
4030358	CARLSBERG A/S	DNK
45519323	FAGRON NV	BEL
44877341	APOLLO GLOBAL MANAGEMENT, INC.	USA
4269285	BSA	FRA
18241718	XXXLUTZ KG	AUT
21595332	WALLS CONSTRUCTION HOLDINGS	IRL
23259304	THE CLARISON GROUP LIMITED	GBR
23353943	EDISON VOLTAGE LIMITED	IRL
14507090	AIR-CON GROUP HOLDINGS LIMITED	IRL
22467437	GLENVEAGH PROPERTIES PUBLIC	IRL
21314264	MANNINGS CONSTRUCTION LIMITED	GBR
17469478	KENNEDY-WILSON, INC.	USA
22466230	CARNBANE ESTATES LIMITED	GBR
42104726	FOX CONTRACTS LIMITED	GBR
17132254	LIAM NEVILLE HOLDINGS LIMITED	IRL
23946712	QUADVIEW LIMITED	IRL
22723238	MERCURY ENTERPRISES LIMITED	IMN
15557597	MICHAEL CRONIN (SAND & GRAVEL)	IRL
24196923	KMBS CO LIMITED	IRL
22125950	LAGAN HOMES GROUP LTD	GBR
23922501	EBDA FAMILY TRUST LIMITED	IRL
3993287	ARDEX GROUP GMBH	DEU
21362006	OCS INVESTMENT HOLDINGS LIMITED	IRL
17397993	KALBARRI UNLIMITED COMPANY	IRL
4360961	ARROW GROUP LIMITED	IRL
11194321	DURKAN HOLDINGS LIMITED	GBR
21719704	WATERFORD DISTILLERY GROUP LIMITED	GBR
11534450	CONCAST HOLDINGS LIMITED	IRL
22755852	MA TUDOR INVESTMENTS LIMITED	IRL
23148537	TAMIS UAB	LTU
24273022	GS TECHNOLOGIES OY	FIN
48522479	RERE GRUPA AS	LVA
21318928	ENGINEERING SYSTEM SOLUTIONS UAB	LTU
11498166	A.C.B. AS	LVA
22621805	DOMES ENGINEERING UAB	LTU
51939530	V. PAULIUS AND ASSOCIATES	USA
11496160	VALBIS UAB	LTU
20595241	LNK (LATVIJAS NOVITATES KOMPLEKSS)	LVA
20903130	GARANT GROUP UAB	LTU
15970693	DON DON PROIZVODNO IN TRGOVSKO	SVN
7003773	DRD SWISSLION SA	CHE
22740786	FULLERS FOODS HOLDINGS LIMITED	GBR
21173219	PREDUZECE ZA USLUGE I TRGOVINU	SRB
22784052	RIJEKA STRUCTURA DRUSTVO S	HRV
11619460	GREINER AG	AUT
20770153	COCA-COLA HBC AG	CHE
66440007	MONTAZNO-PROIZVODNO PREDUZECE	SRB
15604341	CHINA NATIONAL MACHINERY INDUSTRY	CHN
17176951	AKCIONARSKO DRUSTVO ZA	SRB
3907827	LOUIS BLOCKX NV	BEL
32211746	DRUSTVO ZA TRGOVINU I USLUGE DEUS	SRB
21727226	CJR RENEWABLES SGPS S A	PRT
16351299	VIVO HOLDING CO LTD	CHN
11513695	ZTE CORPORATION	CHN
24219075	SHENZHEN SMARTCITY TECHNOLOGY	CHN
21964933	WINGTECH TECHNOLOGY CO LTD	CHN
17317265	HANGZHOU HIKVISION DIGITAL	CHN
22132261	DOUYIN VISION CO LTD	CHN
19092933	AVIATION INDUSTRY CORPORATION OF	CHN
20418142	HUIZHOU DESAY HOLDING CO.,LTD.	CHN
16784214	LI NING COMPANY LIMITED	CYM
13705606	DONGFENG MOTOR CORPORATION	CHN
23595209	AKM MEADVILLE ELECTRONICS (XIAMEN)	CHN
22609234	ZEPP HEALTH CORPORATION	CYM
18657178	CHINA RAILWAY GROUP LIMITED	CHN
7910022	TRIPOD TECHNOLOGY CORP	TWN
24070873	CHINA STATE SHIPBUILDING	CHN
18558422	CHENGDU ZHONGLIAN LONGXIN	CHN
21720853	TIANLONG TECHNOLOGY GROUP CO.LTD	CHN
18306980	CHINA NATIONAL NUCLEAR CORPORATION	CHN
20691963	3NOD DIGITAL GROUP CO. LTD.	CYM
16616801	CRRC GROUP	CHN
17311225	GUANGDONG OPPO MOBILE	CHN
4882970	KUWAIT PETROLEUM CORPORATION S.A.K	KWT
17348413	GOVERNMENT OF BANGLADESH, MINISTRY	BGD
19984244	SEGLEM HOLDING AS	NOR
16166928	AL HABTOOR GROUP (L.L.C.)	ARE
23275694	WOORI FINANCIAL GROUP INC	KOR
18354922	TRANE TECHNOLOGIES PUBLIC LIMITED	IRL
15827867	KUWAIT PROJECTS HOLDING COMPANY	KWT
10535371	DALLAH ALBARAKAH HOLDING CO.	SAU
7314377	OHYAMA CO LTD	JPN
21050459	BRITANIA S A ADMINISTRACAO DE BENS	BRA
9760969	ZORLU HOLDING A.S.	TUR
9729562	EMAAR PROPERTIES (P.J.S.C)	ARE
14589686	JB HI-FI LIMITED	AUS
23994477	WATTKRAFT GROUP HOLDING GMBH	DEU
14470175	HELEN OF TROY LIMITED	BMU
10662248	GENUA A/S	DNK
10029773	QISDA CORPORATION	TWN
23760918	ATD NEW HOLDINGS, INC.	USA
18161578	AXIATA GROUP BHD	MYS
24244484	SCB X PUBLIC COMPANY LIMITED	THA
11282399	POSITIVO TECNOLOGIA S/A	BRA
22118198	MOBILUX 2	FRA
22270110	ALPHABET INC.	USA
1712084	ZAMIL INDUSTRIAL INVESTMENT	SAU
15835919	INTOUCH HOLDING PLC	THA
1349424	LLOYDS BANKING GROUP PLC	GBR
4805209	MINISTRY OF FINANCE AND REVENUE	PAK
13697419	FIRMENICH INTERNATIONAL SA	CHE
22513189	NORTON GROUP HOLDINGS LIMITED	GBR
23447525	ODP CORPORATION, THE	USA
928132	LAPIDOTH CAPITAL LTD	ISR
128498	GULF BUSINESS MACHINES B.S.C (C)	BHR
3949612	AMS-OSRAM AG	AUT
3411154	ASR NEDERLAND N.V.	NLD
9129309	TRULY INTERNATIONAL HOLDINGS	HKG
18396151	BUNSHA INTERNATIONAL	FRA
9687871	FRATELLI COSULICH - SOCIETA PER	ITA
8973056	VTECH HOLDINGS LTD	HKG
22792863	ASE TECHNOLOGY HOLDING CO LTD	TWN
22025895	OURO FINO SAUDE ANIMAL	BRA
23436044	BARENTZ HOLDING B.V.	NLD
8939831	STANCHEM SP Z O O PRZEDSIEBIORSTWO	POL
22968529	KILKEE INVESTMENTS UNLIMITED	IMN
24181521	JACUMA FUNDO DE INVESTIMENTO EM	BRA
70338474	JP IKS A	PRT
4889243	JARDINE MATHESON HOLDINGS LTD	BMU
14175514	I-O DATA DEVICE INC	JPN
17531240	COLLINI SRL	ROU
10008006	OMAN TELECOMMUNICATIONS COMPANY	OMN
19061609	LL FLOORING HOLDINGS, INC.	USA
4134783	MVV ENERGIE AG	DEU
20299315	TOKMANNI GROUP OYJ	FIN
1831992	WILKINSON GROUP PLC	GBR
19012850	FERGUSON PLC	JEY
13691654	GIVAUDAN SA	CHE
15805116	EDIZIONE SPA	ITA
23426452	TELEMACHUS HOLDING	FRA
8815488	EAST CHEMICAL HOLDING AB	SWE
11692374	AGROLIMEN SA	ESP
22963411	ANGLOXELL VALORES Y	ESP
24191607	ACT GLOBAL GMBH	DEU
23312127	AXIOM LIMITED	ARE
24058423	HYBRID PARENT HOLDINGS, INC.	USA
18342093	HANS KOMPERNAß GMBH & CO.	DEU
15748909	COSAN S/A	BRA
18961133	CCR S/A	BRA
20637448	ENERGISA S/A	BRA
21284929	VOTORANTIM S/A	BRA
48908	BANCO BRADESCO S/A	BRA
10184137	ULTRAPAR PARTICIPACOES S/A	BRA
167365	COMPANHIA SIDERURGICA NACIONAL	BRA
20412751	YDUQS PARTICIPACOES S/A	BRA
2196339	COMPANHIA ENERGETICA DE MINAS	BRA
4019834	USINAS SIDERURGICAS DE MINAS	BRA
9760707	COMPANHIA PARANAENSE DE ENERGIA	BRA
6581676	ANDRITZ AG	AUT
4791725	JOHNSON & JOHNSON	USA
23707022	BRISANET PARTICIPACOES S/A	BRA
22426529	HIDROVIAS DO BRASIL S/A	BRA
3907212	CCL INDUSTRIES INC	CAN
16763227	MINISTERIO DA ECONOMIA	BRA
21368628	DAN HEBERT PARTICIPACOES LTDA	BRA
20600711	SOARES PENIDO PARTICIPACOES E	BRA
24065042	MULLER PARTICIPACOES LTDA	BRA
514144	PIRELLI & C. S.P.A.	ITA
20958071	DIBRA FUNDO DE INVESTIMENTO EM	BRA
21463645	CAVALLIERI PARTICIPACOES E	BRA
21252073	ESTADO DE SAO PAULO	BRA
20667365	KRONA PARTICIPACOES S/A	BRA
21019428	ALGAR S A EMPREENDIMENTOS E	BRA
13698747	FLUGHAFEN ZÜRICH AG	CHE
520030	CENTRAIS ELETRICAS DE SANTA	BRA
23404636	MAC DO ADMINISTRACAO E	BRA
18360113	EXPERIAN PLC	JEY
520217	MINSUR SA	PER
61259	UNIAO QUIMICA FARMACEUTICA	BRA
16598266	BALL CORPORATION	USA
21106809	TELES PIRES PARTICIPACOES S/A	BRA
20730072	EQUATORIAL ENERGIA S/A	BRA
24014150	BRVIAS HOLDING VRD S/A	BRA
21021763	OFL PARTICIPACOES S/A	BRA
318460	BAYERISCHE MOTOREN WERKE	DEU
14897679	FUNDACAO JOSE CARVALHO	BRA
22811940	BURLINGTOWN UK LIMITED	GBR
21191658	COGNA EDUCACAO S/A	BRA
23821946	GJ INVESTIMENTOS E PARTICIPACOES	BRA
11534953	MARCOPOLO S/A	BRA
4262859	OCEAN WILSONS HOLDINGS LIMITED	BMU
50739268	ALCOA CORPORATION	USA
22529284	COMERCIAL NORTISTA LTDA	BRA
23587803	MIP HOLDING S/A	BRA
21242401	QUEIROZ COMERCIO E PARTICIPACOES	BRA
20253814	ENEVA S/A	BRA
22368754	LANDIS+GYR GROUP AG	CHE
21863250	NEVES REGADAS PARTICIPACOES	BRA
21550388	ITAPOCU ADMINISTRACAO E	BRA
97834928	CTC CENTRO DE TECNOLOGIA	BRA
10354959	GORGON NEWCO, LLC	USA
20405627	CONSTRUTORA TENDA S/A	BRA
23882042	GES GESTAO EM ENERGIA E SERVICOS	BRA
16925000	NORMATEL ENGENHARIA LTDA	BRA
14342576	ANDRE MAGGI PARTICIPACOES S/A	BRA
23834576	WAGNER CAVALCANTE DA SILVA	BRA
1283870	BREMBO S.P.A.	ITA
16464563	DIAGNOSTICOS DA AMERICA S/A	BRA
19311515	ALLONDA AMBIENTAL LTDA	BRA
18748626	VALARIS PLC	GBR
22899945	FUNDO DE INVESTIMENTO EM	BRA
3980857	CMA CGM	FRA
22365417	MADEIRA ENERGIA S A MESA	BRA
22983274	AMAGGI LOUIS DREYFUS ZEN NOH	BRA
20601237	METALURGICA BITURY PARTICIPACOES	BRA
19122691	ALCALDIA MAYOR DE BOGOTA	COL
20861377	GRUPO SBF S/A	BRA
24092952	ALEXANDRIA HOLDING S/A	BRA
23664543	I N PARTICIPACOES LTDA	BRA
16567442	AMERICANAS S A EM RECUPERACAO	BRA
20513013	UTC PARTICIPACOES S A EM	BRA
23868808	CDM HOLDING S/A	BRA
9713093	PBG S/A	BRA
24190788	VASTA PLATFORM LIMITED	CYM
11349515	DYNAMIC AIR INC.	USA
22092532	GGB PARTICIPACOES LTDA	BRA
23224813	JSS EMPREENDIMENTOS E	BRA
833884	TUPPERWARE BRANDS CORPORATION	USA
22000169	PORTO PARTICIPACOES S/A	BRA
21174394	EMALTO PARTICIPACOES LTDA	BRA
16885278	LIBERTY MUTUAL HOLDING COMPANY	USA
21790353	SOMPO JAPAN NIPPONKOA HOLDINGS,	JPN
24201314	GE HEALTHCARE TECHNOLOGIES INC.	USA
22300741	KRASIS PARTICIPACOES S/A	BRA
20871517	CESBE PARTICIPACOES S/A	BRA
3920827	AREZZO INDUSTRIA E COMERCIO S/A	BRA
23049860	PT. SURINDO TEGUH GEMILANG	IDN
22168712	B5 PARTICIPACOES LTDA	BRA
16189754	FISPA S.R.L.	ITA
16703877	HERBALIFE NUTRITION LTD	CYM
18063213	COLSERVICE INTERNATIONAL SA	COL
2431466	ENVASES UNIVERSALES DE MÉXICO,	MEX
14330604	MESSER HOLDING GMBH	DEU
56068091	CHAMPIONX CORPORATION	USA
15942712	INVERSIONES MANUELITA S.A.	COL
17846955	EMPRESA INDUSTRIAL DE DETERGENTES	PAN
2057897	GEA GROUP AKTIENGESELLSCHAFT	DEU
1680192	INGRAM MICRO INC.	USA
21319496	PORTO SEGURO ITAU UNIBANCO	BRA
3849227	PETROLEO BRASILEIRO S A PETROBRAS	BRA
16504758	COMFICA SOLUCIONES INTEGRALES SA	ESP
23833017	TLP PARTICIPACOES E INVESTIMENTOS	BRA
20648230	RACIONAL PARTICIPACOES S/A	BRA
22793668	SOLIDEZ ASSESSORIA EMPRESARIAL	BRA
22239280	CLML PARTICIPACOES LTDA	BRA
23756503	SOUTHSTONE CAPITAL LLC	BRA
18948321	PEROLA DISTRIBUICAO E LOGISTICA	BRA
23736139	XP INC	CYM
22628533	NEWCO INTERNATIONAL LTDA	BRA
21063041	GRAHAM PACKAGING COMPANY INC.	USA
24303816	FDG PARTICIPACOES LTDA	BRA
21320486	KLT PARTICIPACOES S/A	BRA
23451302	ELEVA PARTICIPACOES E NEGOCIOS S/A	BRA
21877265	FMFS PARTICIPACOES E	BRA
24184826	BRL TRUST INVESTIMENTOS LTDA	BRA
24186301	FHR PARTICIPACOES LTDA	BRA
23169715	AB F EMPREENDIMENTOS E	BRA
2611665	S A O ESTADO DE S PAULO	BRA
22794439	EDEMILSON BARRETO MARQUES ME	BRA
23267280	SODRUGESTVO PARTICIPATIONS B.V.	NLD
16822361	SERABI GOLD PLC	GBR
24138012	ENTECH ASIA LIMITED	BRA
22785317	GURGEL PARTICIPACOES LTDA	BRA
23829370	INTERPASS PARTICIPACOES S/A	BRA
21088675	MAGIUS PARTICIPACOES LTDA	BRA
14871596	SONOVA HOLDING AG	CHE
21017626	DINIZ PARTICIPACOES S/A	BRA
23993662	MERKIN PARTICIPACOES LTDA	BRA
21225893	METODO FUNDO DE INVESTIMENTO EM	BRA
24063013	NEWPORT CONSULTORIA INTERNACIONAL	BRA
23980793	VESUVIUS LBO FD INVEST PARTIC	BRA
21479469	SOUTHERN CROSS INVESTIMENTOS S/A	BRA
23498772	ELLECE PARTICIPACOES LTDA	BRA
21403487	TRAMBUSTI PARTICIPACOES S/A	BRA
22145954	SAVEGNAGO PARTICIPACOES E NEGOCIOS	BRA
24183344	LTS PARTICIPACOES SOCIETARIAS LTDA	BRA
23865999	L A FUNDO DE INVESTIMENTO EM	BRA
23691305	VIA BC PARTICIPACOES LTDA	BRA
11114561	SAMSUNG SDS CO LTD	KOR
21417649	FOLHA PARTICIPACOES S/A	BRA
21690098	EMPREENDIMENTOS E PARTICIPACOES	BRA
23296084	IPE PARTICIPACOES S/A	BRA
62829740	LEST LINHAS DE ENERGIA DO SERTAO	BRA
23011293	SIMOLDES LDA	PRT
12700550	BT GROUP PLC	GBR
20874933	SAMOT PARTICIPACOES LTDA	BRA
22628527	MADEIRA MADEIRA LLC	BRA
23948256	TRITON III CONTINUATION GP SARL	LUX
21142373	HÖGANÄS HOLDING AB	SWE
20727789	THE EDIMBURG INTER CORP S/A	BRA
21252049	3BGP S/A	BRA
23833764	BRAZILIAN PRIVATE EQUITY V FD	BRA
21156895	FAP PARTICIPACAO E ADMINISTRACAO	BRA
22426564	GDC PARTNERS SERV FIDUCIARIOS	BRA
23437630	STRATUS SCP COINVESTIMENTO I FD	BRA
23016696	LUFT PARTICIPACOES S/A	BRA
22246808	DEREMATE.COM DE URUGUAY SRL T/A	URY
21471307	ATLANTIR S/A	BRA
22126393	GREIF BRAZIL HOLDINGS B.V.	NLD
21138190	COLOR TINTAS DISTRIBUIDORA LTDA	BRA
18708750	CLD CONSTRUTORA LACOS DETETORES E	BRA
22003590	THOUGHTWORKS, INC.	USA
20585317	DOBREVE PARTICIPACOES S/A	BRA
23824693	ZAIROS PARTICIPACOES LTDA	BRA
23473401	SERNAMAN PARTICIPACOES S/A	BRA
23787508	LINDENBERG INVESTIMENTOS LTDA	BRA
22733002	TRIDENT TPI HOLDINGS, INC.	USA
22780860	M LEE PARTICIPACOES LTDA	BRA
21753955	GRUPO AVENIDA S/A	BRA
23130982	TRP PARTICIPACOES LTDA	BRA
9995324	ITALIANA COSTRUZIONI - SOCIETA	ITA
22747418	GGK PARTICIPACOES LTDA	BRA
55597729	FRANCO BARBERIS - IMPRESA	ITA
22731573	NUTKAO HOLDING S.R.L.	ITA
21307975	FINVAL SOCIETA PER AZIONI	ITA
47464438	SETTEN GENESIO HOLDING S.P.A.	ITA
22084259	SOCO 1	FRA
23241592	SKYLINE MILANO S.R.L.	ITA
38575943	ORVA S.P.A.	ITA
22413560	VALBIT SRL	ITA
1232942	COOPERATIVA MURATORI & CEMENTISTI	ITA
22537492	TEKNO SERVICE S.R.L.	ITA
14671438	DI CARLO S.P.A.	ITA
22426260	DI RUOCCO HOLDING S.R.L.	ITA
21481066	SPOSATO HOLDING S.R.L.	ITA
59971368	SARINOX S.R.L.	ITA
18825344	PIZZULO COSTRUZIONI S.R.L.	ITA
23044639	DONA - SOCIETA A RESPONSABILITA	ITA
53026124	IMMOBILIAREUROPEA S.P.A.	ITA
15737117	A.F. LOGISTICS SPA	ITA
70420346	NEXITY	FRA
19202274	COZZI PARODI HOLDING S.P.A.	ITA
16384533	C.U.RA. CONSORZIO UTILITIES	ITA
23150088	TOFAR S.N.C. DI ANTONINO FARANDA	ITA
19322689	PENTA APPALTI S.R.L.	ITA
18952233	SIDERALLOYS INTL SA	CHE
38406621	QUI! SERVICES S.R.L.	ITA
14282916	COPMA SOC. COOP. A R.L. (SIGLA:	ITA
88914181	P.A.M. COSTRUZIONI SOCIETA A	ITA
16734031	FIN.CAVE - S.R.L.	ITA
21707959	SMMART POST INTERNATIONAL LTD	GBR
17447116	FINMA SOCIETA PER AZIONI	ITA
75892186	BIANCHI INDUSTRY S.P.A.	ITA
52486145	CRESTANI GILBERTO & C. S.N.C.	ITA
78274593	VENTORINO FULVIO	ITA
10259758	CRISTAL UNION	FRA
22265483	GRADED HOLDING S.R.L.	ITA
22464710	PHI SRL - UNIPERSONALE	ITA
23761943	BIJOUX S.P.A.	ITA
14782076	LEOCATA MANGIMI S.P.A.	ITA
21999394	AUGUSTO S.P.A. - IN LIQUIDAZIONE	ITA
22487006	DE ECCHER HOLDING S.R.L.	ITA
18812288	MARCONI - S.P.A.	ITA
14781028	TAMPIERI FINANCIAL GROUP S.P.A.	ITA
19145644	AUTOSTRADE LOMBARDE S.P.A.	ITA
16128034	M.P.H. - S.R.L.	ITA
17381465	IFITEL S.R.L. IN LIQUIDAZIONE	ITA
17097514	FIN SIPAF S.P.A.	ITA
24028490	PROVVISIERO HOLDING SRL	ITA
11341964	DEL BO IMPIANTI S.R.L.	ITA
16497701	LA CENTRALE FINANZIARIA GENERALE	ITA
4112688	CONAD - CONSORZIO NAZIONALE	ITA
14904600	ACEA COSTRUZIONI S.P.A.	ITA
14756383	GESTIONI FINANZIARIE E	ITA
14678237	EUROMILANO S.P.A.	ITA
70151903	NICOLA BONERBA SOCIETA A	ITA
14079488	COOPSERVICE SOCIETA COOPERATIVA	ITA
21777529	FCV HOLDING S.R.L.	ITA
16628791	FINOIL SPA	ITA
23539797	CUKI INVEST S.R.L.	ITA
18000699	SER.FIN. S.P.A.	ITA
14913478	PRELIOS S.P.A.	ITA
16406066	ERSEL INVESTIMENTI S.P.A.	ITA
17614465	COFIN DI COTUGNO VINCENZO & C.	ITA
22877317	A-THENA S.R.L.	ITA
17516536	VASG COSTRUZIONI S.R.L.	ITA
4889435	TERUMO CORPORATION	JPN
14800540	SERENISSIMA HOLDING S.P.A.	ITA
14733648	MI.NO.TER. S.P.A.	ITA
13802534	EXPRIVIA S.P.A. IN FORMA	ITA
1670084	GAN SHMUEL FOODS LTD.	ISR
23614384	RODEVITA S.A.	LUX
16481381	DGE HOLDING S.R.L. IN LIQUIDAZIONE	ITA
13794320	ABOCA DI MERCATI VALENTINO & C.	ITA
57026352	SAVILLS INVESTMENT MANAGEMENT LLP	GBR
18795443	BERTINI GROUP S.R.L.	ITA
19660493	MAGRINI SAS DI MAGRINI STEFANO E	ITA
2653860	S.E.C.I. SOCIETA ESERCIZI	ITA
4881335	ALPIQ HOLDING AG	CHE
14696402	INVESTIMENTI IMMOBILIARI S.R.L.	ITA
22705224	BIHOLDING SPA	SMR
63662290	CONSORZIO STABILE SIS SOCIETA	ITA
11589513	SLIM ALUMINIUM S.P.A.	ITA
20536040	GRAVINA HOLDING SOCIETA A	ITA
15829089	KOELLIKER S.P.A.	ITA
14789691	FINANZIARIA INTERNAZIONALE HOLDING	ITA
4033733	CASA EDITRICE UNIVERSO S.P.A.	ITA
19147167	RATP DEVELOPPEMENT S.A.	ITA
17879283	ADRIESE DI NAVIGAZIONE S.R.L.	ITA
24101049	PARTECIPAZIONI 2016 S.R.L.	ITA
23862771	IMMOBILIARE PONTE S.A.S. DI	ITA
13899305	CORDIFIN S.P.A.	ITA
17854635	SOCIETA PER AZIONI IMPRESA	ITA
5870814	COOPSETTE SOCIETA COOPERATIVA IN	ITA
17345326	BUCANEVE - SPA	ITA
44616311	MOSOLE S.P.A.	ITA
11457789	COSTRUZIONI GENERALI BIASUZZI	ITA
76800867	PRIMOS S.R.L.	ITA
23981331	PECORARO S.R.L.	ITA
16168990	AUTOSERVIZI TROIANI S.R.L.	ITA
20434694	BYOM S.R.L.	ITA
14757149	SOCIETA REALE MUTUA DI	ITA
10173727	EUGENIO MARGARITELLI S.P.A	ITA
19395177	SC HOLDING S.R.L.	ITA
16138960	MARFIN S.P.A.	ITA
1284230	GRANDI MOLINI ITALIANI - S.P.A.	ITA
14665972	LA CASTELNUOVESE SOCIETA	ITA
14699245	ANTEO IMPRESA COOPERATIVA SOCIALE,	ITA
13907262	TEMBO SRL - IN LIQUIDAZIONE	ITA
13847080	LOCATELLI GEOM. GABRIELE S.R.L. IN	ITA
13608483	CTS EVENTIM AG & CO. KGAA	DEU
19321845	DOMENICO DE CARLO & C. S.R.L. IN	ITA
18983193	SAGITTARIO S.R.L.	ITA
22228354	IMMOBILA S.R.L.	ITA
