Balloon ID	Bus ID	Current Exposure	Currency	Last Updated	LOB
09976C1 03	13930708	298148148	USD	09/06/2023	C
09976C1 03	17467463	291712962	USD	09/06/2023	C
09976C1 03	20258563	285509259	USD	09/06/2023	C
09976C1 03	23736935	291296296	USD	09/06/2023	C
09976C1 03	24153554	287685185	USD	09/06/2023	C
09976C1 03	32601563	305138888	USD	09/06/2023	C
09976C1 03	93950543	290138888	USD	09/06/2023	C
09976C1 03	1332819	268425925	USD	09/06/2023	C
09976C1 03	2133876	282824074	USD	09/06/2023	C
09976C1 03	3966402	275787037	USD	09/06/2023	C
09976C1 03	4038761	267083333	USD	09/06/2023	C
09976C1 03	10320809	276296296	USD	09/06/2023	C
09976C1 03	11383957	266805555	USD	09/06/2023	C
09976C1 03	11418426	273611111	USD	09/06/2023	C
09976C1 03	15943889	269537037	USD	09/06/2023	C
09976C1 03	24079034	278287037	USD	09/06/2023	C
09976C1 03	2079077	264814814	USD	09/06/2023	C
09976C1 03	4119424	254490740	USD	09/06/2023	C
09976C1 03	4163213	253888888	USD	09/06/2023	C
09976C1 03	4870530	254537037	USD	09/06/2023	C
09976C1 03	10420849	254814814	USD	09/06/2023	C
09976C1 03	14498762	257314814	USD	09/06/2023	C
09976C1 03	14864487	252407407	USD	09/06/2023	C
09976C1 03	15250449	258518518	USD	09/06/2023	C
09976C1 03	15844035	253101851	USD	09/06/2023	C
09976C1 03	16688079	255370370	USD	09/06/2023	C
09976C1 03	22601302	261342592	USD	09/06/2023	C
09976C1 03	23066016	247870370	USD	09/06/2023	C
09976C1 03	2037650	236111111	USD	09/06/2023	C
09976C1 03	3848997	235555555	USD	09/06/2023	C
09976C1 03	3849159	237916666	USD	09/06/2023	C
09976C1 03	3856892	232361111	USD	09/06/2023	C
09976C1 03	3896245	240972222	USD	09/06/2023	C
09976C1 03	4027232	230185185	USD	09/06/2023	C
09976C1 03	9000164	233240740	USD	09/06/2023	C
09976C1 03	11653850	243240740	USD	09/06/2023	C
09976C1 03	13701158	236620370	USD	09/06/2023	C
09976C1 03	16935525	243472222	USD	09/06/2023	C
09976C1 03	17758297	234537037	USD	09/06/2023	C
09976C1 03	1480336	223379629	USD	09/06/2023	C
09976C1 03	2379026	220694444	USD	09/06/2023	C
09976C1 03	3847785	221620370	USD	09/06/2023	C
09976C1 03	5908115	224768518	USD	09/06/2023	C
09976C1 03	9869181	225000000	USD	09/06/2023	C
09976C1 03	9998841	225740740	USD	09/06/2023	C
09976C1 03	10527023	229490740	USD	09/06/2023	C
09976C1 03	14531960	217037037	USD	09/06/2023	C
09976C1 03	15383296	222870370	USD	09/06/2023	C
09976C1 03	16698804	229444444	USD	09/06/2023	C
09976C1 03	17500926	225694444	USD	09/06/2023	C
09976C1 03	21649488	226342592	USD	09/06/2023	C
09976C1 03	23758021	229999999	USD	09/06/2023	C
09976C1 03	1135041	213518518	USD	09/06/2023	C
09976C1 03	1565314	212916666	USD	09/06/2023	C
09976C1 03	2530040	210370370	USD	09/06/2023	C
09976C1 03	3886722	212129629	USD	09/06/2023	C
09976C1 03	4301460	214861111	USD	09/06/2023	C
09976C1 03	4805470	203379629	USD	09/06/2023	C
09976C1 03	7114479	216203703	USD	09/06/2023	C
09976C1 03	10633339	210231481	USD	09/06/2023	C
09976C1 03	20891322	206527777	USD	09/06/2023	C
09976C1 03	1697942	202129629	USD	09/06/2023	C
09976C1 03	3886503	202546296	USD	09/06/2023	C
09976C1 03	4145397	201296296	USD	09/06/2023	C
09976C1 03	11515024	201342592	USD	09/06/2023	C
09976C1 03	18433013	202592592	USD	09/06/2023	C
09976C1 03	20811793	202500000	USD	09/06/2023	C
09976C1 03	718959	194351851	USD	09/06/2023	C
09976C1 03	1333624	201064814	USD	09/06/2023	C
09976C1 03	1750876	198981481	USD	09/06/2023	C
09976C1 03	1915241	198101851	USD	09/06/2023	C
09976C1 03	2572644	200740740	USD	09/06/2023	C
09976C1 03	3848824	194583333	USD	09/06/2023	C
09976C1 03	4011815	200000000	USD	09/06/2023	C
09976C1 03	7241987	198842592	USD	09/06/2023	C
09976C1 03	10526993	196018518	USD	09/06/2023	C
09976C1 03	18162975	196712962	USD	09/06/2023	C
09976C1 03	18979416	199259259	USD	09/06/2023	C
09976C1 03	23042861	197685185	USD	09/06/2023	C
09976C1 03	426295	187268518	USD	09/06/2023	C
09976C1 03	1701092	187222222	USD	09/06/2023	C
09976C1 03	2576117	194305555	USD	09/06/2023	C
09976C1 03	4285390	189027777	USD	09/06/2023	C
09976C1 03	4770773	193564814	USD	09/06/2023	C
09976C1 03	10585360	187407407	USD	09/06/2023	C
09976C1 03	13681144	189537037	USD	09/06/2023	C
09976C1 03	13955532	187037037	USD	09/06/2023	C
09976C1 03	19159641	186574074	USD	09/06/2023	C
09976C1 03	22351177	188657407	USD	09/06/2023	C
09976C1 03	22577965	193935185	USD	09/06/2023	C
09976C1 03	26689	180509259	USD	09/06/2023	C
09976C1 03	4048523	183981481	USD	09/06/2023	C
09976C1 03	7239310	177962962	USD	09/06/2023	C
09976C1 03	11233876	178796296	USD	09/06/2023	C
09976C1 03	11336987	178009259	USD	09/06/2023	C
09976C1 03	13985121	185370370	USD	09/06/2023	C
09976C1 03	16960590	179166666	USD	09/06/2023	C
09976C1 03	20662270	185787037	USD	09/06/2023	C
09976C1 03	21427144	180046296	USD	09/06/2023	C
09976C1 03	22068842	185370370	USD	09/06/2023	C
09976C1 03	22601473	185185185	USD	09/06/2023	C
09976C1 03	24153576	183287037	USD	09/06/2023	C
09976C1 03	2191151	169259259	USD	09/06/2023	C
09976C1 03	3778989	175694444	USD	09/06/2023	C
09976C1 03	3894412	167314814	USD	09/06/2023	C
09976C1 03	4116772	165092592	USD	09/06/2023	C
09976C1 03	4259347	177777777	USD	09/06/2023	C
09976C1 03	4747774	171342592	USD	09/06/2023	C
09976C1 03	9939663	170694444	USD	09/06/2023	C
09976C1 03	10351254	164583333	USD	09/06/2023	C
09976C1 03	10519792	175740740	USD	09/06/2023	C
09976C1 03	11503613	173055555	USD	09/06/2023	C
09976C1 03	15976137	167268518	USD	09/06/2023	C
09976C1 03	71637160	175972222	USD	09/06/2023	C
09976C1 03	167365	160879629	USD	09/06/2023	C
09976C1 03	2049844	160000000	USD	09/06/2023	C
09976C1 03	3875400	163981481	USD	09/06/2023	C
09976C1 03	3909598	158935185	USD	09/06/2023	C
09976C1 03	4085459	161388888	USD	09/06/2023	C
09976C1 03	4282186	164444444	USD	09/06/2023	C
09976C1 03	10398849	157731481	USD	09/06/2023	C
09976C1 03	14909418	163564814	USD	09/06/2023	C
09976C1 03	17142519	156990740	USD	09/06/2023	C
09976C1 03	21455163	157268518	USD	09/06/2023	C
09976C1 03	21491354	160000000	USD	09/06/2023	C
09976C1 03	43490543	160000000	USD	09/06/2023	C
09976C1 03	895082	156018518	USD	09/06/2023	C
09976C1 03	1378963	153518518	USD	09/06/2023	C
09976C1 03	3368157	153796296	USD	09/06/2023	C
09976C1 03	3848802	151435185	USD	09/06/2023	C
09976C1 03	3848862	153888888	USD	09/06/2023	C
09976C1 03	4137442	154351851	USD	09/06/2023	C
09976C1 03	4275833	152222222	USD	09/06/2023	C
09976C1 03	10451655	151342592	USD	09/06/2023	C
09976C1 03	14797757	153611111	USD	09/06/2023	C
09976C1 03	16080557	155046296	USD	09/06/2023	C
09976C1 03	16893385	156712962	USD	09/06/2023	C
09976C1 03	17824953	153703703	USD	09/06/2023	C
09976C1 03	19013518	152453703	USD	09/06/2023	C
09976C1 03	68858312	150092592	USD	09/06/2023	C
09976C1 03	1459332	148611111	USD	09/06/2023	C
09976C1 03	3370701	149861111	USD	09/06/2023	C
09976C1 03	3848123	148055555	USD	09/06/2023	C
09976C1 03	3898193	147546296	USD	09/06/2023	C
09976C1 03	3981507	146620370	USD	09/06/2023	C
09976C1 03	4158356	143148148	USD	09/06/2023	C
09976C1 03	7020695	148888888	USD	09/06/2023	C
09976C1 03	9983439	146666666	USD	09/06/2023	C
09976C1 03	15755923	149861111	USD	09/06/2023	C
09976C1 03	17427362	143703703	USD	09/06/2023	C
09976C1 03	21964933	143611111	USD	09/06/2023	C
09976C1 03	22399083	144722222	USD	09/06/2023	C
09976C1 03	24153614	148009259	USD	09/06/2023	C
09976C1 03	24301558	149861111	USD	09/06/2023	C
09976C1 03	469532	139768518	USD	09/06/2023	C
09976C1 03	927662	142407407	USD	09/06/2023	C
09976C1 03	1379661	137731481	USD	09/06/2023	C
09976C1 03	2302296	138703703	USD	09/06/2023	C
09976C1 03	3844095	137962962	USD	09/06/2023	C
09976C1 03	3848336	140138888	USD	09/06/2023	C
09976C1 03	4087396	139166666	USD	09/06/2023	C
09976C1 03	4749993	141342592	USD	09/06/2023	C
09976C1 03	9801058	138842592	USD	09/06/2023	C
09976C1 03	10549346	140601851	USD	09/06/2023	C
09976C1 03	15300874	140787037	USD	09/06/2023	C
09976C1 03	21461001	140000000	USD	09/06/2023	C
09976C1 03	22051203	140046296	USD	09/06/2023	C
09976C1 03	576246	132361111	USD	09/06/2023	C
09976C1 03	2426197	134675925	USD	09/06/2023	C
09976C1 03	3583896	132268518	USD	09/06/2023	C
09976C1 03	3867460	134212962	USD	09/06/2023	C
09976C1 03	3932570	134212962	USD	09/06/2023	C
09976C1 03	3955413	137222222	USD	09/06/2023	C
09976C1 03	3961198	137314814	USD	09/06/2023	C
09976C1 03	4200778	131111111	USD	09/06/2023	C
09976C1 03	4763831	136712962	USD	09/06/2023	C
09976C1 03	4888102	135231481	USD	09/06/2023	C
09976C1 03	10239539	132083333	USD	09/06/2023	C
09976C1 03	11226703	134861111	USD	09/06/2023	C
09976C1 03	11513695	133194444	USD	09/06/2023	C
09976C1 03	13937587	132453703	USD	09/06/2023	C
09976C1 03	76605832	132361111	USD	09/06/2023	C
09976C1 03	349686	123379629	USD	09/06/2023	C
09976C1 03	1689520	128101851	USD	09/06/2023	C
09976C1 03	3844282	129583333	USD	09/06/2023	C
09976C1 03	3885198	125694444	USD	09/06/2023	C
09976C1 03	4060196	128888888	USD	09/06/2023	C
09976C1 03	9678908	129999999	USD	09/06/2023	C
09976C1 03	9979826	122685185	USD	09/06/2023	C
09976C1 03	10382068	126481481	USD	09/06/2023	C
09976C1 03	12868169	130601851	USD	09/06/2023	C
09976C1 03	15415895	124398148	USD	09/06/2023	C
09976C1 03	19087121	124768518	USD	09/06/2023	C
09976C1 03	19924342	127499999	USD	09/06/2023	C
09976C1 03	21194028	129722222	USD	09/06/2023	C
09976C1 03	22662270	129398148	USD	09/06/2023	C
09976C1 03	58746	120555555	USD	09/06/2023	C
09976C1 03	3899013	120833333	USD	09/06/2023	C
09976C1 03	4109026	120092592	USD	09/06/2023	C
09976C1 03	4304806	122499999	USD	09/06/2023	C
09976C1 03	4322883	120648148	USD	09/06/2023	C
09976C1 03	11665448	121064814	USD	09/06/2023	C
09976C1 03	14084018	121111111	USD	09/06/2023	C
09976C1 03	14363192	119305555	USD	09/06/2023	C
09976C1 03	15835005	122314814	USD	09/06/2023	C
09976C1 03	16983577	122175925	USD	09/06/2023	C
09976C1 03	19606406	122407407	USD	09/06/2023	C
09976C1 03	22607599	121249999	USD	09/06/2023	C
09976C1 03	3846778	117314814	USD	09/06/2023	C
09976C1 03	3880271	114351851	USD	09/06/2023	C
09976C1 03	3930262	111296296	USD	09/06/2023	C
09976C1 03	4122470	114212962	USD	09/06/2023	C
09976C1 03	4179393	115138888	USD	09/06/2023	C
09976C1 03	8979803	111111111	USD	09/06/2023	C
09976C1 03	9304367	109351851	USD	09/06/2023	C
09976C1 03	10451831	117129629	USD	09/06/2023	C
09976C1 03	11220343	110324074	USD	09/06/2023	C
09976C1 03	16269359	113009259	USD	09/06/2023	C
09976C1 03	16645332	113749999	USD	09/06/2023	C
09976C1 03	17246625	115740740	USD	09/06/2023	C
09976C1 03	20945486	109259259	USD	09/06/2023	C
09976C1 03	51740769	111296296	USD	09/06/2023	C
09976C1 03	590581	103703703	USD	09/06/2023	C
09976C1 03	1901661	103703703	USD	09/06/2023	C
09976C1 03	2507922	109166666	USD	09/06/2023	C
09976C1 03	4280817	105185185	USD	09/06/2023	C
09976C1 03	11226106	104629629	USD	09/06/2023	C
09976C1 03	13088159	105370370	USD	09/06/2023	C
09976C1 03	15578617	109120370	USD	09/06/2023	C
09976C1 03	16354203	107407407	USD	09/06/2023	C
09976C1 03	19029540	105000000	USD	09/06/2023	C
09976C1 03	21642877	103333333	USD	09/06/2023	C
09976C1 03	22124027	104120370	USD	09/06/2023	C
09976C1 03	23420831	105601851	USD	09/06/2023	C
09976C1 03	2186092	102685185	USD	09/06/2023	C
09976C1 03	3844304	101898148	USD	09/06/2023	C
09976C1 03	3848539	102129629	USD	09/06/2023	C
09976C1 03	4143367	101481481	USD	09/06/2023	C
09976C1 03	4209558	102824074	USD	09/06/2023	C
09976C1 03	9745187	103101851	USD	09/06/2023	C
09976C1 03	11375582	103194444	USD	09/06/2023	C
09976C1 03	11376195	101990740	USD	09/06/2023	C
09976C1 03	11655868	102638888	USD	09/06/2023	C
09976C1 03	19773208	103055555	USD	09/06/2023	C
09976C1 03	21245998	101712962	USD	09/06/2023	C
09976C1 03	22441092	102314814	USD	09/06/2023	C
09976C1 03	3960449	99953703	USD	09/06/2023	C
09976C1 03	9931350	100416666	USD	09/06/2023	C
09976C1 03	11261220	101342592	USD	09/06/2023	C
09976C1 03	11539125	100555555	USD	09/06/2023	C
09976C1 03	15192802	99305555	USD	09/06/2023	C
09976C1 03	15792073	101111111	USD	09/06/2023	C
09976C1 03	16914929	101388888	USD	09/06/2023	C
09976C1 03	18376144	100046296	USD	09/06/2023	C
09976C1 03	19241254	99814814	USD	09/06/2023	C
09976C1 03	22093416	101157407	USD	09/06/2023	C
09976C1 03	382462	97731481	USD	09/06/2023	C
09976C1 03	467941	94583333	USD	09/06/2023	C
09976C1 03	934206	97731481	USD	09/06/2023	C
09976C1 03	1038871	96296296	USD	09/06/2023	C
09976C1 03	2063066	94490740	USD	09/06/2023	C
09976C1 03	4040218	96388888	USD	09/06/2023	C
09976C1 03	4281597	97916666	USD	09/06/2023	C
09976C1 03	7161287	98101851	USD	09/06/2023	C
09976C1 03	9066104	98194444	USD	09/06/2023	C
09976C1 03	9853929	96018518	USD	09/06/2023	C
09976C1 03	10416021	96990740	USD	09/06/2023	C
09976C1 03	11161225	94444444	USD	09/06/2023	C
09976C1 03	11941943	98703703	USD	09/06/2023	C
09976C1 03	18666803	94629629	USD	09/06/2023	C
09976C1 03	20641764	97129629	USD	09/06/2023	C
09976C1 03	21379350	94722222	USD	09/06/2023	C
09976C1 03	21998500	96481481	USD	09/06/2023	C
09976C1 03	978310	90879629	USD	09/06/2023	C
09976C1 03	2139472	91805555	USD	09/06/2023	C
09976C1 03	2762127	93101851	USD	09/06/2023	C
09976C1 03	3812221	94074074	USD	09/06/2023	C
09976C1 03	3845178	90509259	USD	09/06/2023	C
09976C1 03	7179323	93101851	USD	09/06/2023	C
09976C1 03	7199219	91342592	USD	09/06/2023	C
09976C1 03	11108772	91018518	USD	09/06/2023	C
09976C1 03	14855064	93379629	USD	09/06/2023	C
09976C1 03	22602286	92083333	USD	09/06/2023	C
09976C1 03	22733647	92407407	USD	09/06/2023	C
09976C1 03	23066640	91805555	USD	09/06/2023	C
09976C1 03	18892	87037037	USD	09/06/2023	C
09976C1 03	171018	88425925	USD	09/06/2023	C
09976C1 03	801635	90416666	USD	09/06/2023	C
09976C1 03	1097199	87222222	USD	09/06/2023	C
09976C1 03	4099704	90000000	USD	09/06/2023	C
09976C1 03	4282297	88425925	USD	09/06/2023	C
09976C1 03	4780013	89305555	USD	09/06/2023	C
09976C1 03	4889936	89444444	USD	09/06/2023	C
09976C1 03	10196682	86712962	USD	09/06/2023	C
09976C1 03	10446661	88472222	USD	09/06/2023	C
09976C1 03	11383311	88240740	USD	09/06/2023	C
09976C1 03	21936003	88287037	USD	09/06/2023	C
09976C1 03	35010477	89814814	USD	09/06/2023	C
09976C1 03	88689207	90000000	USD	09/06/2023	C
09976C1 03	3845378	85000000	USD	09/06/2023	C
09976C1 03	4289607	85324074	USD	09/06/2023	C
09976C1 03	4785726	84675925	USD	09/06/2023	C
09976C1 03	9733143	84537037	USD	09/06/2023	C
09976C1 03	10290255	85879629	USD	09/06/2023	C
09976C1 03	11099173	84490740	USD	09/06/2023	C
09976C1 03	11350290	84398148	USD	09/06/2023	C
09976C1 03	11586712	84490740	USD	09/06/2023	C
09976C1 03	13785200	84583333	USD	09/06/2023	C
09976C1 03	14952490	84953703	USD	09/06/2023	C
09976C1 03	18522356	85740740	USD	09/06/2023	C
09976C1 03	18935940	84953703	USD	09/06/2023	C
09976C1 03	476305	83703703	USD	09/06/2023	C
09976C1 03	612656	84212962	USD	09/06/2023	C
09976C1 03	972070	82361111	USD	09/06/2023	C
09976C1 03	1027901	83425925	USD	09/06/2023	C
09976C1 03	1111633	81944444	USD	09/06/2023	C
09976C1 03	1533956	82638888	USD	09/06/2023	C
09976C1 03	2499851	82546296	USD	09/06/2023	C
09976C1 03	3844136	81898148	USD	09/06/2023	C
09976C1 03	4117243	82546296	USD	09/06/2023	C
09976C1 03	4739091	84120370	USD	09/06/2023	C
09976C1 03	4772225	81805555	USD	09/06/2023	C
09976C1 03	4791725	83101851	USD	09/06/2023	C
09976C1 03	16403074	81481481	USD	09/06/2023	C
09976C1 03	17870975	82407407	USD	09/06/2023	C
09976C1 03	22175610	83194444	USD	09/06/2023	C
09976C1 03	275236	80277777	USD	09/06/2023	C
09976C1 03	3919097	80601851	USD	09/06/2023	C
09976C1 03	4102609	81203703	USD	09/06/2023	C
09976C1 03	4252133	79583333	USD	09/06/2023	C
09976C1 03	4759711	80370370	USD	09/06/2023	C
09976C1 03	6667461	81018518	USD	09/06/2023	C
09976C1 03	7082137	81157407	USD	09/06/2023	C
09976C1 03	8966274	81064814	USD	09/06/2023	C
09976C1 03	8976270	79675925	USD	09/06/2023	C
09976C1 03	9927287	80648148	USD	09/06/2023	C
09976C1 03	10116367	81111111	USD	09/06/2023	C
09976C1 03	16097121	81018518	USD	09/06/2023	C
09976C1 03	22601402	79398148	USD	09/06/2023	C
09976C1 03	40050246	80879629	USD	09/06/2023	C
09976C1 03	57706211	80972222	USD	09/06/2023	C
09976C1 03	796492	79166666	USD	09/06/2023	C
09976C1 03	1693842	77685185	USD	09/06/2023	C
09976C1 03	2021009	78333333	USD	09/06/2023	C
09976C1 03	2476862	77777777	USD	09/06/2023	C
09976C1 03	3911569	78240740	USD	09/06/2023	C
09976C1 03	3933091	77546296	USD	09/06/2023	C
09976C1 03	4099760	76898148	USD	09/06/2023	C
09976C1 03	4135704	77546296	USD	09/06/2023	C
09976C1 03	4308748	78750000	USD	09/06/2023	C
09976C1 03	9908607	78101851	USD	09/06/2023	C
09976C1 03	11508984	77222222	USD	09/06/2023	C
09976C1 03	14614016	78472222	USD	09/06/2023	C
09976C1 03	17448289	77777777	USD	09/06/2023	C
09976C1 03	21382526	79259259	USD	09/06/2023	C
09976C1 03	22429293	77592592	USD	09/06/2023	C
09976C1 03	22992597	78518518	USD	09/06/2023	C
09976C1 03	26760	75416666	USD	09/06/2023	C
09976C1 03	347290	73935185	USD	09/06/2023	C
09976C1 03	586068	74490740	USD	09/06/2023	C
09976C1 03	1282254	75462962	USD	09/06/2023	C
09976C1 03	2350143	76481481	USD	09/06/2023	C
09976C1 03	11437254	73981481	USD	09/06/2023	C
09976C1 03	12368549	74861111	USD	09/06/2023	C
09976C1 03	15048978	73981481	USD	09/06/2023	C
09976C1 03	16539865	75509259	USD	09/06/2023	C
09976C1 03	16744004	74027777	USD	09/06/2023	C
09976C1 03	20736619	75879629	USD	09/06/2023	C
09976C1 03	31528195	75000000	USD	09/06/2023	C
09976C1 03	74708440	75046296	USD	09/06/2023	C
09976C1 03	644215	72824074	USD	09/06/2023	C
09976C1 03	802938	72175925	USD	09/06/2023	C
09976C1 03	981561	72916666	USD	09/06/2023	C
09976C1 03	2289180	72361111	USD	09/06/2023	C
09976C1 03	4077918	72222222	USD	09/06/2023	C
09976C1 03	6818595	71805555	USD	09/06/2023	C
09976C1 03	7246654	72222222	USD	09/06/2023	C
09976C1 03	10732245	73194444	USD	09/06/2023	C
09976C1 03	11268404	72916666	USD	09/06/2023	C
09976C1 03	15355002	72824074	USD	09/06/2023	C
09976C1 03	17954744	73935185	USD	09/06/2023	C
09976C1 03	19845236	72500000	USD	09/06/2023	C
09976C1 03	21213879	72731481	USD	09/06/2023	C
09976C1 03	92058261	71990740	USD	09/06/2023	C
09976C1 03	98956025	73518518	USD	09/06/2023	C
09976C1 03	615820	71388888	USD	09/06/2023	C
09976C1 03	3692796	71250000	USD	09/06/2023	C
09976C1 03	3760094	70416666	USD	09/06/2023	C
09976C1 03	4246132	71111111	USD	09/06/2023	C
09976C1 03	9327972	69722222	USD	09/06/2023	C
09976C1 03	11045005	71712962	USD	09/06/2023	C
09976C1 03	21471029	70092592	USD	09/06/2023	C
09976C1 03	21533044	70000000	USD	09/06/2023	C
09976C1 03	21539128	69490740	USD	09/06/2023	C
09976C1 03	21662939	69861111	USD	09/06/2023	C
09976C1 03	550709	69120370	USD	09/06/2023	C
09976C1 03	1298688	68425925	USD	09/06/2023	C
09976C1 03	2466167	68842592	USD	09/06/2023	C
09976C1 03	3879256	67592592	USD	09/06/2023	C
09976C1 03	11342031	67361111	USD	09/06/2023	C
09976C1 03	11513796	68518518	USD	09/06/2023	C
09976C1 03	11515069	67407407	USD	09/06/2023	C
09976C1 03	13489671	67824074	USD	09/06/2023	C
09976C1 03	13786037	68981481	USD	09/06/2023	C
09976C1 03	14254969	69027777	USD	09/06/2023	C
09976C1 03	15131105	69444444	USD	09/06/2023	C
09976C1 03	17176459	67824074	USD	09/06/2023	C
09976C1 03	17385030	68981481	USD	09/06/2023	C
09976C1 03	19381020	69166666	USD	09/06/2023	C
09976C1 03	21582666	68981481	USD	09/06/2023	C
09976C1 03	44547	66435185	USD	09/06/2023	C
09976C1 03	877456	66481481	USD	09/06/2023	C
09976C1 03	2227399	66851851	USD	09/06/2023	C
09976C1 03	4124407	65972222	USD	09/06/2023	C
09976C1 03	4292601	65879629	USD	09/06/2023	C
09976C1 03	7229398	66064814	USD	09/06/2023	C
09976C1 03	9217631	66018518	USD	09/06/2023	C
09976C1 03	10520846	66574074	USD	09/06/2023	C
09976C1 03	12671941	66203703	USD	09/06/2023	C
09976C1 03	13888812	67314814	USD	09/06/2023	C
09976C1 03	16695796	66759259	USD	09/06/2023	C
09976C1 03	20599056	67175925	USD	09/06/2023	C
09976C1 03	24248648	66481481	USD	09/06/2023	C
09976C1 03	30481481	66574074	USD	09/06/2023	C
09976C1 03	287357	64907407	USD	09/06/2023	C
09976C1 03	917004	64490740	USD	09/06/2023	C
09976C1 03	3898419	65462962	USD	09/06/2023	C
09976C1 03	4243260	64999999	USD	09/06/2023	C
09976C1 03	4320262	63749999	USD	09/06/2023	C
09976C1 03	7163030	64999999	USD	09/06/2023	C
09976C1 03	7216423	64583333	USD	09/06/2023	C
09976C1 03	10252051	63796296	USD	09/06/2023	C
09976C1 03	13813282	65740740	USD	09/06/2023	C
09976C1 03	16559022	63981481	USD	09/06/2023	C
09976C1 03	22277665	65555555	USD	09/06/2023	C
09976C1 03	22602687	64259259	USD	09/06/2023	C
09976C1 03	48908	62361111	USD	09/06/2023	C
09976C1 03	572838	63703703	USD	09/06/2023	C
09976C1 03	1147361	62407407	USD	09/06/2023	C
09976C1 03	1151723	63472222	USD	09/06/2023	C
09976C1 03	2541129	62129629	USD	09/06/2023	C
09976C1 03	3854072	63518518	USD	09/06/2023	C
09976C1 03	3855328	63240740	USD	09/06/2023	C
09976C1 03	7189628	63194444	USD	09/06/2023	C
09976C1 03	10367110	62962962	USD	09/06/2023	C
09976C1 03	10476305	61851851	USD	09/06/2023	C
09976C1 03	11529176	63472222	USD	09/06/2023	C
09976C1 03	20754480	62685185	USD	09/06/2023	C
09976C1 03	352713	60231481	USD	09/06/2023	C
09976C1 03	1019268	60879629	USD	09/06/2023	C
09976C1 03	1248315	60416666	USD	09/06/2023	C
09976C1 03	1466174	60509259	USD	09/06/2023	C
09976C1 03	3936046	60740740	USD	09/06/2023	C
09976C1 03	4875488	61111111	USD	09/06/2023	C
09976C1 03	10458996	61435185	USD	09/06/2023	C
09976C1 03	11099657	59999999	USD	09/06/2023	C
09976C1 03	13984647	60370370	USD	09/06/2023	C
09976C1 03	19105447	61157407	USD	09/06/2023	C
09976C1 03	20814414	60925925	USD	09/06/2023	C
09976C1 03	22123899	61296296	USD	09/06/2023	C
09976C1 03	56455471	60601851	USD	09/06/2023	C
09976C1 03	2248239	59907407	USD	09/06/2023	C
09976C1 03	3872514	58194444	USD	09/06/2023	C
09976C1 03	4199367	58379629	USD	09/06/2023	C
09976C1 03	7278429	59537037	USD	09/06/2023	C
09976C1 03	9042816	58564814	USD	09/06/2023	C
09976C1 03	11333535	58981481	USD	09/06/2023	C
09976C1 03	11515058	59120370	USD	09/06/2023	C
09976C1 03	14834580	58287037	USD	09/06/2023	C
09976C1 03	16458502	59907407	USD	09/06/2023	C
09976C1 03	19317810	58657407	USD	09/06/2023	C
09976C1 03	19852828	58148148	USD	09/06/2023	C
09976C1 03	21919586	59907407	USD	09/06/2023	C
09976C1 03	22007907	59490740	USD	09/06/2023	C
09976C1 03	1034398	57268518	USD	09/06/2023	C
09976C1 03	10451962	56250000	USD	09/06/2023	C
09976C1 03	10550330	58101851	USD	09/06/2023	C
09976C1 03	11562177	57499999	USD	09/06/2023	C
09976C1 03	12700550	56527777	USD	09/06/2023	C
09976C1 03	14975856	57453703	USD	09/06/2023	C
09976C1 03	15357959	56435185	USD	09/06/2023	C
09976C1 03	18478892	57499999	USD	09/06/2023	C
09976C1 03	20985272	57592592	USD	09/06/2023	C
09976C1 03	21023333	56157407	USD	09/06/2023	C
09976C1 03	22435609	58101851	USD	09/06/2023	C
09976C1 03	1429418	55601851	USD	09/06/2023	C
09976C1 03	2303606	54212962	USD	09/06/2023	C
09976C1 03	2686221	54305555	USD	09/06/2023	C
09976C1 03	3872349	53981481	USD	09/06/2023	C
09976C1 03	4074888	55185185	USD	09/06/2023	C
09976C1 03	4134092	55231481	USD	09/06/2023	C
09976C1 03	4174119	53842592	USD	09/06/2023	C
09976C1 03	4772381	55416666	USD	09/06/2023	C
09976C1 03	7215179	54814814	USD	09/06/2023	C
09976C1 03	9067891	55740740	USD	09/06/2023	C
09976C1 03	9855157	55046296	USD	09/06/2023	C
09976C1 03	10360691	55509259	USD	09/06/2023	C
09976C1 03	11035897	54166666	USD	09/06/2023	C
09976C1 03	11159100	54120370	USD	09/06/2023	C
09976C1 03	13955139	55509259	USD	09/06/2023	C
09976C1 03	16701516	55231481	USD	09/06/2023	C
09976C1 03	21787955	55509259	USD	09/06/2023	C
09976C1 03	22102931	54120370	USD	09/06/2023	C
09976C1 03	62820	52175925	USD	09/06/2023	C
09976C1 03	280529	52638888	USD	09/06/2023	C
09976C1 03	2219129	51851851	USD	09/06/2023	C
09976C1 03	3871588	52083333	USD	09/06/2023	C
09976C1 03	3884188	53148148	USD	09/06/2023	C
09976C1 03	3885240	51018518	USD	09/06/2023	C
09976C1 03	4277645	52962962	USD	09/06/2023	C
09976C1 03	9067162	51851851	USD	09/06/2023	C
09976C1 03	9936427	53009259	USD	09/06/2023	C
09976C1 03	15609081	53101851	USD	09/06/2023	C
09976C1 03	16567442	51388888	USD	09/06/2023	C
09976C1 03	20331594	51018518	USD	09/06/2023	C
09976C1 03	21696873	53472222	USD	09/06/2023	C
09976C1 03	22147659	52546296	USD	09/06/2023	C
09976C1 03	935481	50972222	USD	09/06/2023	C
